overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,relevance_score,packing/outter appearance/shipping,health/ingredient,pricing/volume/quality,Cooking/how to use,Taste/texture,mentioned irrelavant info?
5,TRUE,"05 04, 2015",AYQ3PADHDHUKN,B00DVZJ30E,technomaget,"Wonderful for sushi rice, cucumber salad and so much more!!!!!  This is my ""go to"" rice vinegar.",Perfect!  It's just perfect!!!!!,1430697600,,2,0,0,0,1,0,1
5,TRUE,"12 24, 2015",AF82S1QAMDS4G,B004T33Y8O,Bmecum,great product excellent price would recommend.,Five Stars,1450915200,,3,0,0,1,0,0,-1
5,TRUE,"07 08, 2016",AKYT3JLSO9NUW,B005C1GRRM,CR in Dallas,We all love these bars!  Taste great and filling.  Great for toddlers too.,Five Stars,1467936000,,2,0,0,0,0,1,1
1,TRUE,"09 15, 2018",A343IF2UHLTPM4,B01EIA2YXI,Amazon Customer,These taste terrible. Is it really coffee? Burnt and bitter. Don't waste you money.,Terrible,1536969600,,3,0,-1,0,0,-1,1
1,TRUE,"06 30, 2018",A1WAK1S1TA4TOP,B00G6YDWHW,almat,"Half of pack consist flour, it's awful. I am disapointed by bying this product. Quarter of packet is flour, powder. Aren't whole grains.",Don not buy this product.,1530316800,,2,0,0,-1,0,0,1
5,TRUE,"06 28, 2010",A261VKCBFNMYSN,B000E48IMO,M. Doherty,"Was intoduced to this cereal while participating in a diet program.  I have reached my goal weight, but have continued to use this as a mainstay in my daily diet.  Have also recommended it to a couple of friends who are also using it.  Great tasting, low in calories, high in fiber; what else could I ask for?",Good for you Cereal,1277683200,,3,0,1,0,0,1,1
5,TRUE,"03 22, 2017",AO86SMZNW48N5,B003VUVUUU,Rob Franklin,Just as described Excellent bean,Five Stars,1490140800,,1,0,0,0,0,0,1
5,TRUE,"01 22, 2014",A4UKVAM41SNKB,B000Z93FQC,Amazzon buyer,"Very good raw honey, I would buy again. Raw honey is wonderful for very many health issues, you have to try it!",Honey,1390348800,,3,0,1,0,0,1,1
5,TRUE,"07 04, 2015",A2ANPFRJS2ERFA,B000E48F7M,Meppy,Great taste gives a nice warming feel and great for chocolate lovers.,great taste,1435968000,,2,0,0,0,0,1,1
5,TRUE,"08 29, 2015",AXU8RH1DEV21H,B00061ETX2,John P,"I like Skippy PButter but Jiff is so close I could hardly tell a difference except this with Amazon Subscription is a way better deal and they delivery it as often as I that subscription. Shipping (Prime) was as always fast and easy. Pricing very good, quality very good.",I like Skippy PButter but Jiff is so close I could ...,1440806400,2,2,1,0,0,0,0,1
4,TRUE,"04 04, 2018",A3DKY5XIH6U97Z,B00IZI8OC0,TRACY STERKEL,sharing size,Four Stars,1522800000,,1,1,0,0,0,0,0
5,TRUE,"05 27, 2016",A1OQ1WNW45BKOP,B0014WYXYW,Tina jolie,"These are pretty ""GOOD"" & I have been able to ""Avoid"" carbonated sugary drinks. Especially, in dietary efforts to modify & expand nutritional options. That could potentially be better controlled symptomatically in conjunction with other regimen & re-inforced by more alternative options beyond H2O, for occasional replacement to provide a variety of healthier vs. unhealthy dietary selections. In order to promote conditions that are more favorable in management of many health related issues, i.e.","These are pretty ""GOOD"" & I have been able to ""Avoid"" carbonated ...",1464307200,,2,0,1,0,0,0,1
5,TRUE,"05 24, 2018",A2KCI07AEA0UIX,B00VZB1IJU,BeaJaye,"So Good! So healthy.  I bought these for myself and also two more bags for my gluten intolerant grand daughters.  Small snack size, so just right and very tasty and filling for a small bite.","Tasty, healthy.",1527120000,,3,1,1,0,0,1,1
5,TRUE,"02 04, 2017",A3SPSY8EIGZVRK,B00F3ITGD6,Neil bey,Love it!,Five Stars,1486166400,,1,0,0,0,0,0,0
5,TRUE,"08 10, 2017",A2KRL58W6FVUJY,B007Z3QYOG,July7sx3,"1st - FANTASTIC!! I needed these for our daughters 9th Bday party that was taking place on 7/8 and when I was placing the order it was showing a delivery for 7/10. I reached out to ItsAllSweet and received responses right away and worked w/me to insure my order arrived, and it did, 2 days ahead of the party date!
2nd - when these finally arrived we were very please of the packaging they came in and none work broke, considering how fragile they are being made of sugar..FANTASTIC!
3rd - these made our daughters cake go frrom great to OMG! This product is purrrrfect in every way!",So many great things to say about this product!,1502323200,,3,1,0,0,0,0,1
1,TRUE,"09 11, 2015",AQOEV80TF1CGV,B006LCU2K4,Sj,not bananas!  one BIG BLOB!!!!,not bananas! one BIG BLOB!!!!,1441929600,,1,0,0,1,0,0,1
5,TRUE,"05 01, 2018",A1ENFGXJBHPZVU,B0072UH64O,croatjj,Simply amazing - both the anchovies and the price!,Five Stars,1525132800,,2,0,0,1,0,0,1
4,TRUE,"02 19, 2013",A36DNUSQCYAXIA,B000H2256I,Nada,"When I found this brand, I swore off all other bottled, canned and packaged gravies.  Every flavor is excellent and so easy to mix, taking only a couple of minutes right before hitting the table.",Great addition to any meal.,1361232000,,3,0,0,0,1,1,1
5,TRUE,"07 16, 2015",ASQLRNCFXUPS8,B007B4TJQE,Marc S. Mcclain,Great flavor.,Five Stars,1437004800,,1,0,0,0,0,0,1
5,TRUE,"04 09, 2013",AEB9ST3DNCRRF,B001L4JH5I,Amazon Customer,"We love this mix.  The bread it makes is much better than other brands we have tried.  we use it in a bread machine, but we give the bread machine a little help with the mixing.",Makes good bread,1365465600,,1,0,0,0,0,0,1
5,TRUE,"02 07, 2017",ALD6ENWXQJF8L,B00Y82C2I4,Linda R.,Delicious addition to any pantry!,Five Stars,1486425600,,2,0,0,0,0,1,1
2,TRUE,"08 30, 2017",AAQ4G91B5H1ZT,B001L1KRSC,J. Miller,"The bag wasn't vented, so the little moisture in there made them super moldy by the next day.",so the little moisture in there made them super moldy by the next day,1504051200,,2,-1,0,0,0,0,1
4,TRUE,"01 13, 2017",A2UFAOA9A8WZA3,B00I8SG3F2,sharkgrl9,"So far so good, I am not typically a huge fan of flavored coffees in general.  I figured for the price and quantity, I would give them a try.","So far so good, I am not typically a huge fan of ...",1484265600,,2,0,0,1,0,0,1
3,TRUE,"11 2, 2014",AU12I4JV03J3H,B00BINWVMI,Rolling Bodhisattva,"Almost no flavor whatsoever, other than a slight saltiness.  Works great when you add the juice of 1 lemon, but otherwise the taste is kind of a turn off.",Works great when you add the juice of 1 lemon,1414886400,3,2,0,0,0,1,-1,0
5,TRUE,"04 05, 2017",AF8F54W7LO61K,B0049YK20Q,Nipp Mama,"Great quality, fast shipping, delicious bread!",Five Stars,1491350400,,3,1,0,1,0,1,1
5,TRUE,"08 21, 2016",AKCLA6FOA1E6V,B018UQGUZO,Jill,This cashew butter is amazing!!!!! I've tried so many different kinds and this is by far my favorite!,Five Stars,1471737600,,2,0,0,0,0,1,1
5,TRUE,"02 25, 2014",A2Z3FRZHXS9QF8,B0029JICN2,Teacher Ann,"They're M&Ms! They're fresh, so what could possibly be wrong? The minis are hard to find so this is very convenient.",Yummy,1393286400,,1,0,0,0,0,1,1
3,TRUE,"12 2, 2014",A2J04M6MPGKUP8,B005YVU6FY,K. Mortenson,"The taste is a little plain and the texture is different from the ""normal"" stuff but its still good enough to earn a permanent spot in my kitchen.  The recipes that this makes possible for a low carb diet are endless.  If you're on a Ketosis diet this is a must have.","... is different from the ""normal"" stuff but its still good enough to earn a permanent spot in my kitchen",1417478400,4,2,0,,0,0,-1,1
5,TRUE,"01 15, 2018",A1YZAVP1DC90F7,B00ECOSY08,Amazon Customer,Smells and tastes great.,Five Stars,1515974400,,1,0,,0,0,1,0
5,TRUE,"05 01, 2014",ALK4ZO2TT9YC2,B000QWBZQU,Janet Willis,love,I love it,1398902400,3,1,0,,,,,
5,TRUE,"10 27, 2015",A3EBQ28NAOLYJZ,B000KRL002,Marietta H,Wonderful!,Five Stars,1445904000,,1,0,,,,,
5,TRUE,"07 29, 2015",A2690KF0SQ63BD,B00DS842HS,jenni,Its literally just coconut oil but this is the second time I've ordered from them an 1) its cheap and 2) it lasts me for a long time. Buy!,As advertised,1438128000,,2,0,0,1,0,0,1
5,TRUE,"08 16, 2016",A31E500OE5HAP4,B001E95KOC,Thomasina I. White,"Great tea, very relaxing.",Five Stars,1471305600,,1,0,0,0,0,,1
5,TRUE,"02 25, 2015",A1MVYL06DG4FCL,B000Z93FQC,Mae,Excellent flavor and very satisfied with this product.,Great Honey,1424822400,,2,0,0,0,0,1,1
5,TRUE,"02 06, 2017",A2ZN3IRDI6M5G4,B0171OEWNI,K9dopecop,Great product. My family loves it,Five Stars,1486339200,,,0,,,,,0
5,TRUE,"01 03, 2018",A3PAYC37WH4TY3,B000QX6LP4,Brenda L. Siren,loves it,loves,1514937600,,,0,,,,,0
4,TRUE,"12 31, 2016",AYRS1UQPJWH3T,B016B3EEA6,mk,"I had been using coconut oil from another well established company for years and wanted to try this brand. This, to me, is smoother on skin. Interesting that the texture varies from one brand to another while they are all ""virgin coconut oil"".

Another thing that I noticed is that this stays softer at a same room temperature.

One complain - as I poked the solid with my finger, a large void/ air pocket appeared. I would say it is about 20~30% of the volume of the container. I am not going to contact the manufacturer about it but it makes me think about my second purchase.",Good stuff but air pocket,1483142400,2,3,0,0,-1,0,1,1
5,TRUE,"07 30, 2014",A2XVD1S6HY28VZ,B001Z2TTMM,january fredericks,"I love this stuff! I am a citrus-fanatic and use lemon regularly to flavor water, salad dressing, roasted veggies, etc... This is so handy to have. I keep it both at home and at work.",Great Fresh Lemon Alternative!,1406678400,,2,0,0,0,1,,1
4,TRUE,"08 08, 2014",AK7U0JXPDDNNJ,B000HDOQ5U,Jack Fortson,Really crunchy with simple ingredients and lots of fiber. I love it!,Great for gluten free diets!,1407456000,,1,0,0,0,0,1,0
5,TRUE,"01 14, 2018",A6HI4N2CJW7E2,B019HA9T9G,FreelancingHousewife7,Delicious alternative to tomato paste in almost any recipe if you have a nightshade allergy. Good for traditional purposes too.,Good for traditional purposes too,1515888000,3,2,0,0,0,1,0,1
4,TRUE,"07 15, 2016",A1A9PUWFP6HKZ8,B00ZOE5REQ,Renae G,"Love their coffee, but was very disappointed that one of the boxes was ""flavored coffee"". I do not like flavored & I thought it was a variety of unflavored.",Love their coffee,1468540800,,1,0,0,0,0,1,1
5,TRUE,"04 20, 2018",A2Q3244BMQ924O,B001V74HAU,Jo-Jo &#039;77,"Don't you wish the sun threw raisins at you, instead of deadly rays that burn your eyes and skin? Me too. Also, this sells for pretty much the same price as it does at WM.

Peace.",Two Scoops,1524182400,,1,0,0,0,0,0,1
5,TRUE,"08 30, 2017",A2AZB6LDY4Y6MW,B00112O8NG,grnyof4,Works great in hot cereals!,Five Stars,1504051200,,2,0,0,0,1,0,0
5,TRUE,"04 01, 2016",A2LR2YFWKS99B8,B00CWYXLZ8,Hollywood,Love this! Good flavors.,Yummy!!!,1459468800,,1,0,,,,,1
5,TRUE,"08 11, 2014",A2JXCCSHFWW17X,B000PDY3P0,Kathleen,The only popcorn kit we use in our home theatre!,Five Stars,1407715200,,,0,,,,,1
5,TRUE,"03 20, 2017",A1PUGUYNJYIY29,B01DQ14Z64,Ztu,This stuff is delicious!,Five Stars,1489968000,,2,0,0,0,0,1,1
5,TRUE,"12 15, 2017",AF711QOX4MFS0,B00OI1SZOK,Michael S.,"Quality tea bowl, quality gift box. Mixer and tea, not so much.",Five Stars,1513296000,,2,0,0,0,0,1,1
5,TRUE,"11 3, 2017",A3HF93J9QUIIY7,B009I1AX9U,FMA,Great Southern comfort food!,Great Tradional Southern Comfort Food,1509667200,,1,0,0,0,0,0,1
5,TRUE,"05 06, 2017",A2FXUGYZ7F1OQL,B00HUVHL86,brenda,Delicious and smooth.  Best coffee I've had in a long time. I would highly recommend it to anyone!!  Great taste.,Jo's Coffee,1494028800,,2,0,0,0,0,1,1
5,TRUE,"03 27, 2018",A7BSDJAYFG525,B0109K5LUO,Amazon Customer,love season peper,love it,1522108800,,1,0,0,0,0,0,1
5,TRUE,"11 17, 2013",A2IVE63G1YKZUJ,B00CB0Z73W,LOTRAA,"This tea is a wonderful collection of spices.  My sister makes the best iced tea with it--2 bags Good Earth and 4 bags Lipton regular tea, and it tastes great!  Also very good as a hot tea.",GREAT HOT OR COLD,1384646400,,2,0,0,0,1,1,1
5,TRUE,"06 14, 2017",A251C7KFKRTCZN,B006AA5JKA,Amazon Customer,"This is my favorite tea
I received once in a Christmas basket and have purchased it ever since.  Very smooth, no bitterness...",This is my favorite tea I received once in a Christmas basket and ...,1497398400,,2,0,0,0,0,1,1
5,TRUE,"02 09, 2015",A24JWMZUR614OS,B004XINWNC,StevieDee,They are so fresh and the best ever taste. Thanks... we will  be back.,Five Stars,1423440000,,2,0,0,0,0,1,0
3,TRUE,"12 24, 2016",A2DJEVXZFCQH1O,B013XAL14W,PAS,Not as good as I had expected,Three Stars,1482537600,,1,0,0,0,0,0,0
5,TRUE,"05 14, 2014",A2KV1FPGT7G25I,B000GAT6NG,Grannybee,I have tried many other brands and I feel this is the best for my money. If I order here rather then the website I get a better price from Amazon. I use this not only for cooking but I use it in my own beauty products I make. A little goes a long way.,I love this brand,1400025600,,1,0,0,0,1,0,0
2,TRUE,"03 28, 2016",A15O1E2PF5MADE,B00LMMLRG6,Cindy,Good thing is low carb but high sodium that have to watch out,Salty,1459123200,,1,0,1,0,0,0,0
5,TRUE,"02 07, 2016",A1ZNBMX3K1I37N,B005Z6RF5M,dmayneone,Perfect for a Vanilla Old Fashion!,Five Stars,1454803200,,1,0,0,0,0,0,0
5,TRUE,"04 02, 2017",AQF7F3F92Y8AZ,B001CTO0YA,Sara Bequette,"These are delicious! Exactly what I had hoped for. I ordered these as a healthy office snack, but I plan on ordering extra to bring home to our kids. I know they will love these too!",I know they will love these too,1491091200,,2,0,1,0,0,0,1
5,TRUE,"04 02, 2017",AY6YR18CVMKGE,B0000DI0KA,jdl,"The product is great.  It helps my anemia, I think.  I said ""I think"" because I haven't verified it with a lab test.  However, I can see that I don't have as much headaches anymore.  I would get headaches quite often before.  Some people said this will also help with gray hair.  So far, I haven't seen that.  I have been taking this since October of last year.",The product is great. It helps my anemia,1491091200,,3,0,1,0,0,0,0
5,TRUE,"09 02, 2015",A34KLUG12K0KQW,B006WIQO9A,Jazzie,perfect size and every one loves this snack.,Five Stars,1441152000,,2,0,0,1,0,0,1
2,TRUE,"06 01, 2018",A19HLLH09WGITN,B015ZS1Y0Q,Julie Hopkins,"At first I thought it was going to be good with it's buttery yellow color but it was terrible. It smelled and tasted spoiled like rotten cheese.
I won't purchase again",At first I thought it was going to be good with it's buttery yellow color but it was terrible,1527811200,,3,0,0,0,0,-1,1
4,TRUE,"01 09, 2014",A28A84CWYFAPM6,B004C7MTLA,mike,Used this for tinctures without a issue. was packed good enough and tasted like glycerin is suppose to taste like.,worked as described,1389225600,,3,1,0,0,0,1,1
5,TRUE,"10 29, 2016",A3R8X4EHHB1J28,B000PG5ABI,Dianne Connell,EXCELLENT---YUMMY,Five Stars,1477699200,,1,0,0,0,0,0,0
5,TRUE,"08 01, 2017",A1IKSL4TJINEWC,B007S0WQXE,philip&#039;s kindle,Very good i use it for macaroni salad,Salad dressing,1501545600,,1,0,0,0,1,0,0
5,TRUE,"08 10, 2013",AB249ODYV52H3,B004SRH2B6,Stephen L. Mytrysak,Flavorful and light.  Very tasty. I tried it with my protein powder and found the coconut water made the shake too sweet.  By itself I love it!,Great Product,1376092800,,2,0,0,0,1,1,0
5,TRUE,"07 30, 2013",A5IRH1LSLM34L,B0024NXVXE,jatnj,"I have loved this stuff since I was a little kid to the point where it's become a family joke.  When I'm asked to describe it to someone who's never had it, I say it's like chocolate milk, but ""thinner,"" probably because the first ingredient is water.  That also makes it very low in fat and calories.

 I was glad that I could find the cans by the case here on Amazon.  I had been buying in the sippy boxes, but it just tastes better in the can.",Yoo-Hoo,1375142400,3,3,1,1,1,0,0,1
3,TRUE,"08 25, 2016",A3FTK1IUJQP30Z,B00VZ7MDGQ,Amazon Customer,Love the peanut butter but wish the honey peanut butter was just sweetened with honey and not sugar.,Three Stars,1472083200,,2,0,0,0,0,-1,1
5,TRUE,"10 28, 2014",A1BQHZ6LJMCU3C,B00264CXI0,Diezel,Got this for my dad for his birthday and he absolutely loved it. Carries it everywhere he goes just in case he is ever at a piano recital and wants to make people laugh. Great product!,Terrific Seinfeld Gift,1414454400,2,0,0,,,,,0
5,TRUE,"12 24, 2016",A1TYPLIWVENM7K,B00KS8B91S,earnedit,Same kind used at Outback restaurants.,Five Stars,1482537600,,0,0,,,,,0
5,TRUE,"01 22, 2015",A13OJ472RUUH1J,B00IMMFLQ6,Steve,My go to BBQ sauce!,Five Stars,1421884800,3,0,0,,,,,0
5,TRUE,"10 9, 2015",A2DZWNEF8HO6W1,B009LI5W8W,Mary Baker,My go to BBQ sauce!,Great product,1444348800,,0,0,,,,,
5,TRUE,"05 23, 2018",A1UK5LB7YF55MB,B00EZL9DSK,Amazon Customer,Delicious low net carbs if doing atkins or keto,Good,1527033600,,2,0,1,0,0,0,1
5,TRUE,"12 7, 2016",A90PWKGOYNKAP,B00ZOPDF1M,Jennifer,great item,Who Moved My Cheese,1481068800,,1,0,0,0,0,0,0
5,TRUE,"05 23, 2016",A36CNL1IOUS5SF,B00BXR3WLS,NancyinSeattle,"Great Powder, Will order more when iam out.",Five Stars,1463961600,,1,0,0,0,0,0,1
1,TRUE,"03 12, 2018",ANWBKDUUYLQ7H,B00IX73PEA,Daniel Garcia,This is NOT STEVIA IN THE RAW.  It is DEXTROSE.  If you're buying this for keto or for a sweetener that does not spike your blood insulin you are being misled.  The name of the product is a completely lie and it's super annoying.,"NOT STEVIA, it's DEXTROSE",1520812800,4,3,0,-1,0,0,0,1
5,TRUE,"11 19, 2017",A269J75W3MYPJX,B000LRG0W4,Spin Master,Best HOT Paprika on the market!,Five Stars,1511049600,,1,0,0,0,0,0,1
5,TRUE,"04 12, 2018",A2LTM81I669OT3,B015TNWQ5O,Donna G.,Great flour that we go through at a record pace.  Highly recommend.,"Great flour, especially for AIP/Paleo recipes.",1523491200,,1,0,0,0,0,0,1
5,TRUE,"06 24, 2015",A2AP1CFJNAUE3V,B00K5R4ZWM,WhoAr3You,"These seeds worked for what I needed them for if you know what I'm talking about;)

Feel so goood.",Five Stars,1435104000,,0,0,,,,,
5,TRUE,"04 05, 2017",A1E9QP6PS5IAZX,B00CLL3152,Imity Bibbity Bop,Deelish.,Five Stars,1491350400,,1,0,0,0,0,0,0
3,TRUE,"05 06, 2015",A2WBMBH2CVBZIN,B000UXA0FM,J,"It's sliced mushrooms in salt water, nothing to complaint.
The only problem is that this product does NOT have a ""Best before"" date printed on the can, nor on the outer box. For the box I purchased, I smelled and tasted it, I can say they are good...But it's just stunning that it doesn't have the info printed on the cans!!!","as good as musrooms, but kind of stunning that they don't have the Best before date printed on the cans",1430870400,,2,-1,0,0,0,0,1
